Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,PP_0812_15,17296666.67,0.395647891,-0.402691145
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,PP_0812_15,23466666.67,0.57561612,-0.239867052
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,PP_0812_15,20166666.67,0.54788064,-0.261314045
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,PP_0812_15,4347480.7,0.099445263,-1.002415898
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,PP_0812_15,3497440.033,0.085789042,-1.06656818
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,PP_0812_15,3306666.667,0.089834313,-1.046557748
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,PP_0812_15,21343333.33,0.488212265,-0.311391314
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,PP_0812_15,25096666.67,0.615598547,-0.210702414
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,PP_0812_15,24953333.33,0.677923053,-0.168819597
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,PP_0812_15,2303333.333,0.052686971,-1.278296768
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,PP_0812_15,4153333.333,0.101877512,-0.991921669
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,PP_0812_15,2580000,0.070092498,-1.154328459
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,PP_0812_15,714879.0667,0.016352307,-1.786420981
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,PP_0812_15,1321926.333,0.032425658,-1.489111203
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,PP_0812_15,1288238.3,0.034998388,-1.455951959
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],PP_0812_15,1088373.067,0.024895693,-1.603875775
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],PP_0812_15,814652.0667,0.019982679,-1.699346293
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],PP_0812_15,969837.2667,0.026348185,-1.579249297
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,PP_0812_15,927480.7,0.021215405,-1.67334868
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,PP_0812_15,234733.0667,0.00575779,-2.239744184
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,PP_0812_15,438349.0333,0.010026896,-1.998833508
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,PP_0812_15,1179459.333,0.028931071,-1.538635485
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,PP_0812_15,617809.9,0.016784434,-1.775093302
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,PP_0812_15,56866.4,0.001300775,-2.885797826
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,PP_0812_15,90879.73333,0.002229198,-2.651851413
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,PP_0812_15,646019.7,0.014777202,-1.830407799
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,PP_0812_15,906352.6667,0.022232012,-1.65302124
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,PP_0812_15,982896.6667,0.026702978,-1.573440303
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,PP_0812_15,715450.6667,0.016365381,-1.786073868
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,PP_0812_15,307822.7,0.007550613,-2.122017813
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,PP_0812_15,350718.9667,0.009528205,-2.020988913
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,PP_0812_15,768867.3667,0.017587247,-1.754802133
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,PP_0812_15,765825.0333,0.018784996,-1.726188898
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,PP_0812_15,709273.3,0.019269278,-1.715134554
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,PP_0812_15,1069939.667,0.024474044,-1.611294272
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,PP_0812_15,1168950.667,0.028673303,-1.542522274
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,PP_0812_15,1059594,0.028786663,-1.540808675
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,PP_0812_15,74522.06667,0.001704635,-2.768368671
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,PP_0812_15,330524.0333,0.008107456,-2.091115413
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,PP_0812_15,166716.9333,0.004529305,-2.343968452
Q88C33,Q88C33_PSEPK,Pp_5350,"Transcriptional regulator, RpiR family",PP_0812_15,228875.7,0.005235355,-2.281053876
Q88C33,Q88C33_PSEPK,Pp_5350,"Transcriptional regulator, RpiR family",PP_0812_15,381783.3667,0.009364801,-2.028501453
Q88C33,Q88C33_PSEPK,Pp_5350,"Transcriptional regulator, RpiR family",PP_0812_15,16296.9,0.000442748,-3.353843165
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,PP_0812_15,3207480.7,0.073368644,-1.134489509
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,PP_0812_15,2620359.333,0.064275046,-1.191957606
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,PP_0812_15,2972098.967,0.0807449,-1.092884899
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,PP_0812_15,6433333.333,0.147157531,-0.832217507
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,PP_0812_15,5386666.667,0.132130064,-0.878998355
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,PP_0812_15,5953333.333,0.161737987,-0.791187966
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,PP_0812_15,514961.4,0.011779344,-1.928878884
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,PP_0812_15,650682.3667,0.01596065,-1.796949419
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,PP_0812_15,553057.3,0.015025259,-1.823178036
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,PP_0812_15,148863.4,0.003651485,-2.437530523
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,PP_0812_15,1007480.7,0.023045343,-1.637416826
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,PP_0812_15,771546.7333,0.018925344,-1.72295622
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,PP_0812_15,1049564.967,0.028514198,-1.544938839
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,PP_0812_15,1954472.033,0.044707038,-1.349624101
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,PP_0812_15,1844208.367,0.045236764,-1.344508469
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,PP_0812_15,1676709.633,0.045552235,-1.341490306
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,PP_0812_15,2450000,0.056041858,-1.251487477
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,PP_0812_15,1340773.367,0.032887959,-1.482963082
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,PP_0812_15,1628765.633,0.04424971,-1.354089568
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,PP_0812_15,430923,0.009857031,-2.006253886
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,PP_0812_15,386615,0.009483316,-2.023039757
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,PP_0812_15,211349.6333,0.00574187,-2.240946667
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,PP_0812_15,1230814.033,0.02815392,-1.550461122
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,PP_0812_15,152668.0667,0.00374481,-2.426570251
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,PP_0812_15,223247.3,0.006065101,-2.21716195
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,PP_0812_15,264060.7,0.006040185,-2.218949791
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,PP_0812_15,375787.0333,0.009217716,-2.035376666
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,PP_0812_15,777688,0.017789012,-1.749848163
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,PP_0812_15,793781.6667,0.019470747,-1.710617392
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,PP_0812_15,851709.6667,0.023138937,-1.635656589
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,PP_0812_15,1690000,0.038657445,-1.412766857
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,PP_0812_15,1741647.667,0.042721043,-1.369358154
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,PP_0812_15,1365432.3,0.037095566,-1.430677993
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,PP_0812_15,1389235.333,0.031777685,-1.497877741
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,PP_0812_15,877440.0333,0.021522811,-1.667101011
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,PP_0812_15,1177710,0.031995595,-1.494909803
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,PP_0812_15,1537480.7,0.035168684,-1.453843888
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,PP_0812_15,1430773.367,0.035095577,-1.454747609
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,PP_0812_15,1037480.7,0.02373157,-1.624673535
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,PP_0812_15,1543333.333,0.037856572,-1.42185872
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,PP_0812_15,782098.9667,0.021247779,-1.672686453
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,PP_0812_15,3530000,0.080746024,-1.092878856
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,PP_0812_15,5130000,0.125834263,-0.900201091
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,PP_0812_15,3480000,0.09454337,-1.024368921
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",PP_0812_15,1484272.667,0.033951591,-1.469139871
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",PP_0812_15,1763934.667,0.043267723,-1.363835961
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",PP_0812_15,1950032.333,0.052977767,-1.275906353
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,PP_0812_15,2105330.667,0.048157813,-1.317333245
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,PP_0812_15,1954903,0.047952003,-1.319193243
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,PP_0812_15,1363117.967,0.037032691,-1.431414723
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,PP_0812_15,533834.5333,0.012211053,-1.913246897
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,PP_0812_15,65631.4,0.001609879,-2.793206788
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,PP_0812_15,164605.2667,0.004471936,-2.349504439
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,PP_0812_15,1036241.8,0.023703231,-1.625192454
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,PP_0812_15,1035960.033,0.025411163,-1.594975456
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,PP_0812_15,1357139.633,0.036870274,-1.433323632
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,PP_0812_15,786913.3667,0.018000035,-1.744726639
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,PP_0812_15,461546.7333,0.011321324,-1.946102775
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,PP_0812_15,320410.9333,0.008704807,-2.060240838
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,PP_0812_15,2440000,0.055813115,-1.253263735
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,PP_0812_15,1940000,0.047586446,-1.322516727
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,PP_0812_15,1695504,0.046062834,-1.336649347
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,PP_0812_15,2242673.733,0.05129943,-1.289887465
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,PP_0812_15,2827893.267,0.069365666,-1.158855443
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,PP_0812_15,1816877.3,0.049360259,-1.306622567
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,PP_0812_15,495020.6667,0.011323215,-1.94603023
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,PP_0812_15,302410.7,0.007417861,-2.129721303
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,PP_0812_15,247628.6333,0.006727484,-2.172147305
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,PP_0812_15,244240.2667,0.00663543,-2.1781309
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,PP_0812_15,1370000,0.031337692,-1.503932994
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,PP_0812_15,1819274.667,0.044625163,-1.350420185
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,PP_0812_15,442903.9667,0.012032653,-1.919638596
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,PP_0812_15,1941762.667,0.044416321,-1.352457414
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,PP_0812_15,1597440.033,0.03918376,-1.406893892
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,PP_0812_15,1479490.667,0.040194262,-1.395835936
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,PP_0812_15,7703566.333,0.17621313,-0.753961735
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,PP_0812_15,5990000,0.146929285,-0.832891634
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,PP_0812_15,4976234.667,0.135192527,-0.869047313
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,PP_0812_15,4543333.333,0.103925241,-0.98327896
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,PP_0812_15,4320000,0.105965695,-0.97483471
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,PP_0812_15,3760000,0.102150308,-0.99076032
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,PP_0812_15,1358831.667,0.031082225,-1.507487902
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,PP_0812_15,1134979.333,0.027840017,-1.555330503
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,PP_0812_15,1178194.667,0.032008763,-1.494731113
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,PP_0812_15,514628.0667,0.01177172,-1.929160093
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,PP_0812_15,658412.0333,0.016150252,-1.791820697
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,PP_0812_15,793628.3,0.021561004,-1.666331019
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,PP_0812_15,118299.7333,0.002901786,-2.537334691
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0812_15,267186.7333,0.00611169,-2.213838671
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0812_15,267178.0667,0.006553636,-2.183517654
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0812_15,164181.9,0.004460434,-2.350622888
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0812_15,1546666.667,0.035378805,-1.451256835
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0812_15,1280000,0.031397243,-1.503108487
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0812_15,991488.6667,0.026936402,-1.569660411
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0812_15,461628.0667,0.010559385,-1.976361355
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0812_15,1141198,0.027992555,-1.552957455
Q88CB8,Q88CB8_PSEPK,Pp_5263,GGDEF domain protein,PP_0812_15,880571.3,0.02392304,-1.621183639
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0812_15,384961.4,0.008805695,-2.055236376
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0812_15,570414.7,0.013991757,-1.854127747
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0812_15,504197.9333,0.013697865,-1.863347104
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0812_15,7628294.733,0.17449135,-0.758226097
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0812_15,8944946.2,0.219411444,-0.658740724
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0812_15,6698765.633,0.18198962,-0.739953382
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0812_15,2339046.667,0.053503886,-1.271614675
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0812_15,1963198.033,0.048155473,-1.317354346
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0812_15,2189677.633,0.059488363,-1.225567983
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0812_15,649069.2667,0.014846958,-1.828362515
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0812_15,546884.0333,0.013414571,-1.872423213
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0812_15,516674.3333,0.01403682,-1.852731278
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0812_15,182776.4,0.00448334,-2.348398337
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0812_15,1690000,0.038657445,-1.412766857
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0812_15,1476666.667,0.036221298,-1.441035985
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,PP_0812_15,1233523.333,0.033511912,-1.474800796
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0812_15,547995.6667,0.012534978,-1.901876437
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0812_15,105012.1,0.002575852,-2.589079113
Q88CF8,Q88CF8_PSEPK,Rnk,Regulator of nucleotide diphosphokinase,PP_0812_15,72086.56667,0.001958422,-2.708093824
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0812_15,2180134.333,0.049868889,-1.302170307
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0812_15,2058552.333,0.050494428,-1.296756544
Q88CG1,Q88CG1_PSEPK,Elbb,Glyoxalase,PP_0812_15,2176666.667,0.059134886,-1.228156239
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0812_15,1053044.7,0.024087584,-1.618206754
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0812_15,1920773.367,0.047114834,-1.326842331
Q88CG4,PPK1_PSEPK,Ppk,Polyphosphate kinase,PP_0812_15,1858765.633,0.050498266,-1.296723531
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0812_15,708725.4,0.016211546,-1.790175563
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0812_15,727778.4,0.017851746,-1.748319295
Q88CG5,Q88CG5_PSEPK,Ppx,Exopolyphosphatase,PP_0812_15,461552.9333,0.012539302,-1.90172665
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0812_15,3632041.667,0.083080148,-1.080502739
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0812_15,3519282,0.086324806,-1.063864388
Q88CG6,Q88CG6_PSEPK,Trxa,Thioredoxin,PP_0812_15,2701070.667,0.073381702,-1.134412219
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0812_15,5196666.667,0.118869736,-0.924928701
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0812_15,6886666.667,0.168923708,-0.772309394
Q88CG7,Q88CG7_PSEPK,Rho,Transcription termination factor Rho,PP_0812_15,4940000,0.134208117,-0.872221216
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0812_15,569022.7667,0.013015956,-1.885523918
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0812_15,769242.7667,0.01886883,-1.724255035
Q88CG8,UBID_PSEPK,Ubid,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PP_0812_15,550008.9,0.014942441,-1.825578448
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88CH4,Q88CH4_PSEPK,Rbba,Ribosome-associated ATPase,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0812_15,684961.4,0.015667963,-1.804987463
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0812_15,1276666.667,0.031315479,-1.504240937
Q88CH5,Q88CH5_PSEPK,Yhii,Translation-related protein,PP_0812_15,1060645.667,0.028815234,-1.540377843
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0812_15,401628.0667,0.009186932,-2.036829506
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0812_15,279598.0667,0.006858288,-2.163784292
Q88CH8,Q88CH8_PSEPK,Fau,5-formyltetrahydrofolate cyclo-ligase,PP_0812_15,16296.9,0.000442748,-3.353843165
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0812_15,98718.06667,0.0022581,-2.64625692
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0812_15,12320.1,0.000302201,-3.519704224
Q88CH9,Q88CH9_PSEPK,Pp_5202,Cell division protein ZapA,PP_0812_15,103720.6,0.002817843,-2.550083145
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0812_15,1557480.7,0.035626168,-1.448230887
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0812_15,1008213.4,0.024730563,-1.606765991
Q88CI0,Y5201_PSEPK,Pp_5201,UPF0149 protein PP_5201,PP_0812_15,664197.9333,0.018044687,-1.743650645
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0812_15,354421.3667,0.008107115,-2.091133665
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0812_15,126892.4,0.003112556,-2.506882845
Q88CI1,Q88CI1_PSEPK,Pepp,Proline aminopeptidase P II,PP_0812_15,233835.6,0.00635276,-2.197037535
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0812_15,12442.1,0.000284603,-3.545759874
Q88CI2,Q88CI2_PSEPK,Ubih,2-octaprenyl-6-methoxyphenyl hydroxylase,PP_0812_15,415850.0333,0.010200425,-1.991381716
